,location,total_sqft,bath,price,bhk,price_per_sqft
7627,Electronic City,1039.0,2.0,50.0,2,4812.319538017325
7628,Old Madras Road,1210.0,2.0,80.0,2,6611.570247933884
7629,Attibele,995.0,1.0,24.88,2,2500.502512562814
7630,Yelahanka,1620.0,3.0,90.0,3,5555.555555555556
7632,Hebbal Kempapura,3408.0,3.0,260.0,3,7629.107981220657
7635,Nehru Nagar,1374.0,3.0,72.0,3,5240.174672489083
7637,Kengeri,1230.0,2.0,52.0,3,4227.642276422765
7639,Sarjapur  Road,1864.0,3.0,105.0,4,5633.0472103004295
7640,Hosa Road,2500.0,3.0,100.0,3,4000.0
7641,Raja Rajeshwari Nagar,1625.0,2.0,54.0,3,3323.076923076923
7642,Whitefield,1186.0,2.0,55.0,2,4637.43676222597
7644,Electronic City,770.0,1.0,39.9,2,5181.818181818182
7645,Varthur,1085.0,2.0,45.0,2,4147.465437788019
7646,other,3754.0,6.0,480.0,4,12786.361214704315
7647,other,1893.0,3.0,115.0,3,6075.0132065504495
7649,Kundalahalli,1496.0,2.0,78.0,3,5213.903743315508
7650,Chandapura,1305.0,3.0,33.28,3,2550.191570881226
7651,Electronics City Phase 1,1550.0,2.0,82.0,3,5290.322580645161
7653,Badavala Nagar,1494.0,2.0,94.55,3,6328.647925033467
7654,Electronic City Phase II,1286.0,2.0,69.0,2,5365.47433903577
7656,Hebbal,1860.0,3.0,95.0,3,5107.5268817204305
7658,Haralur Road,1243.0,2.0,45.0,2,3620.2735317779566
7659,Brookefield,1200.0,2.0,75.0,2,6250.0
7660,Sarjapur,1044.0,2.0,32.0,2,3065.1340996168583
7662,8th Phase JP Nagar,1125.0,2.0,36.94,2,3283.5555555555557
7663,Cunningham Road,3489.0,3.0,662.0,3,18973.91802808828
7664,Subramanyapura,1278.0,2.0,59.0,3,4616.588419405321
7665,other,2400.0,6.0,98.0,6,4083.3333333333335
7666,other,1250.0,2.0,43.0,2,3440.0
7667,Vijayanagar,2400.0,6.0,125.0,5,5208.333333333333
7672,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2,4316.455696202532
7673,Kalena Agrahara,1450.0,3.0,100.0,3,6896.551724137931
7674,Old Madras Road,1859.0,3.0,121.0,3,6508.87573964497
7675,Rajaji Nagar,1763.0,3.0,262.0,2,14861.032331253546
7676,Attibele,900.0,1.0,25.0,2,2777.777777777778
7677,Ramamurthy Nagar,1305.0,3.0,60.0,3,4597.701149425287
7678,other,1200.0,2.0,100.0,3,8333.333333333334
7679,Thanisandra,784.0,1.0,35.285,1,4500.6377551020405
7682,Whitefield,1806.0,3.0,85.0,3,4706.5337763012185
7683,Kudlu,1027.0,2.0,42.0,2,4089.581304771178
7684,Uttarahalli,1002.0,2.0,40.08,2,4000.0
7687,Uttarahalli,1002.0,2.0,40.08,2,4000.0
7688,Narayanapura,1308.0,2.0,89.04,2,6807.339449541284
7689,Hennur Road,1232.0,2.0,69.6,2,5649.350649350648
7690,Haralur Road,1027.0,2.0,44.0,2,4284.323271665044
7691,Kalyan nagar,1250.0,2.0,65.0,2,5200.0
7694,Raja Rajeshwari Nagar,1255.0,2.0,53.87,2,4292.4302788844625
7695,Akshaya Nagar,1434.0,3.0,84.0,3,5857.740585774059
7696,Doddathoguru,925.0,2.0,30.0,2,3243.2432432432433
7697,Jakkur,1858.0,3.0,123.0,3,6620.021528525296
7698,other,1205.0,2.0,70.0,2,5809.128630705394
7699,other,1500.0,3.0,90.0,3,6000.0
7701,Mysore Road,1020.0,2.0,48.95,2,4799.019607843137
7702,Thanisandra,965.0,2.0,56.0,2,5803.108808290155
7705,Battarahalli,1636.0,2.0,82.89,2,5066.6259168704155
7706,Kundalahalli,1724.0,3.0,125.0,3,7250.580046403712
7707,Whitefield,1216.0,2.0,67.0,2,5509.868421052632
7708,Yelahanka,654.0,1.0,36.25,1,5542.813455657492
7709,Chikkabanavar,2460.0,7.0,80.0,4,3252.032520325203
7710,other,1190.0,2.0,41.0,2,3445.378151260504
7712,Budigere,1636.0,3.0,92.0,3,5623.471882640587
7713,Hennur Road,1195.0,2.0,73.0,2,6108.786610878661
7715,other,1250.0,2.0,67.0,2,5360.0
7716,Whitefield,1452.0,3.0,90.0,3,6198.347107438017
7717,Thanisandra,1546.0,3.0,95.0,3,6144.890038809832
7718,Sarjapur  Road,3385.5,6.0,142.0,4,4194.358292718948
7719,Indira Nagar,1440.0,3.0,275.0,3,19097.222222222223
7720,other,2260.0,3.0,80.0,2,3539.8230088495575
7721,other,2700.0,3.0,90.0,4,3333.3333333333335
7722,Indira Nagar,1475.0,2.0,171.0,2,11593.22033898305
7723,JP Nagar,3000.0,3.0,150.0,4,5000.0
7724,other,375.0,1.0,26.0,1,6933.333333333333
7725,Balagere,1007.0,2.0,66.0,2,6554.121151936445
7728,Hennur Road,1020.0,2.0,47.0,2,4607.843137254902
7730,other,800.0,3.0,59.5,2,7437.5
7732,Marathahalli,1125.0,2.0,55.0,2,4888.888888888889
7735,Whitefield,2850.0,5.0,240.0,4,8421.052631578947
7736,other,1400.0,2.0,85.0,2,6071.428571428572
7737,Kadugodi,1152.0,2.0,61.0,2,5295.138888888889
7739,Whitefield,1150.0,2.0,55.0,2,4782.608695652174
7740,Old Madras Road,2990.0,5.0,173.0,3,5785.953177257525
7741,Bellandur,1310.0,2.0,85.0,2,6488.5496183206105
7743,Green Glen Layout,1645.0,3.0,110.0,3,6686.930091185411
7744,other,1800.0,2.0,100.0,3,5555.555555555556
7746,8th Phase JP Nagar,1100.0,2.0,35.0,2,3181.818181818182
7747,Thanisandra,777.0,1.0,38.535,1,4959.459459459459
7748,other,925.0,2.0,70.0,2,7567.5675675675675
7749,Basavangudi,1542.14,3.0,120.0,3,7781.394685307429
7750,Konanakunte,3746.0,6.0,375.0,4,10010.6780565937
7754,Electronic City Phase II,1140.0,2.0,32.92,2,2887.719298245614
7755,Anekal,967.0,2.0,45.0,3,4653.567735263702
7756,Hebbal,2470.0,4.0,203.0,4,8218.623481781377
7759,Thanisandra,1697.0,3.0,110.0,3,6482.027106658809
7760,Varthur,1250.0,2.0,47.0,2,3760.0
7761,Gottigere,1120.0,2.0,50.0,2,4464.285714285715
7763,Hennur Road,5100.0,6.0,375.0,5,7352.941176470588
7767,Devarachikkanahalli,1417.0,2.0,76.0,3,5363.443895553987
7768,Thanisandra,1492.0,3.0,88.0,3,5898.123324396783
7769,Devanahalli,1498.0,3.0,79.15,3,5283.711615487317
7770,other,3500.0,2.0,350.0,4,10000.0
7772,Hennur,1255.0,2.0,53.5,2,4262.948207171315
7773,Channasandra,1050.0,2.0,35.0,2,3333.3333333333335
7774,Hegde Nagar,1847.0,3.0,125.0,3,6767.73145641581
7775,other,1200.0,2.0,55.0,2,4583.333333333333
7777,Hegde Nagar,2144.6,4.0,145.0,3,6761.167583698592
7778,Kengeri,750.0,2.0,36.5,2,4866.666666666667
7779,Electronic City,919.0,2.0,35.0,2,3808.487486398259
7780,Budigere,1087.0,2.0,54.3,2,4995.40018399264
7781,other,1480.0,3.0,74.0,3,5000.0
7783,other,2100.0,4.0,255.0,3,12142.857142857143
7784,Jigani,1221.0,3.0,65.0,3,5323.505323505324
7785,Haralur Road,1194.0,2.0,46.0,2,3852.5963149078725
7786,Thanisandra,2072.0,3.0,122.0,3,5888.030888030888
7787,Whitefield,1600.0,3.0,69.0,3,4312.5
7788,Sahakara Nagar,2200.0,3.0,98.0,3,4454.545454545455
7789,Rajaji Nagar,1640.0,3.0,220.0,3,13414.634146341463
7790,Kaikondrahalli,1253.0,2.0,81.5,2,6504.38946528332
7791,Hennur Road,1061.0,2.0,54.92,2,5176.248821866164
7792,Marathahalli,1950.0,3.0,115.0,3,5897.4358974358975
7793,Marathahalli,1250.0,2.0,68.0,2,5440.0
7794,Hennur Road,1585.0,2.0,80.0,3,5047.318611987382
7795,Kanakpura Road,1452.0,3.0,60.98,3,4199.724517906336
7796,Kammasandra,1015.0,2.0,37.0,2,3645.320197044335
7797,Begur Road,2464.5,6.0,118.0,4,4787.9894501927365
7798,Marathahalli,1125.0,2.0,56.8,2,5048.888888888889
7799,Electronic City Phase II,1116.0,2.0,40.0,2,3584.2293906810037
7800,other,400.0,1.0,35.0,1,8750.0
7801,Kasavanhalli,4000.0,4.0,325.0,4,8125.0
7804,Raja Rajeshwari Nagar,1419.0,2.0,60.42,2,4257.928118393234
7806,Thigalarapalya,2072.0,4.0,152.0,3,7335.907335907336
7807,Kaggadasapura,1240.0,2.0,58.58,2,4724.193548387097
7808,Chamrajpet,1565.0,3.0,98.91,3,6320.127795527156
7809,Budigere,1820.0,3.0,89.0,3,4890.10989010989
7812,Hosa Road,1245.0,2.0,62.0,2,4979.919678714859
7813,GM Palaya,1315.0,3.0,65.0,3,4942.9657794676805
7814,Kenchenahalli,1410.0,2.0,73.0,3,5177.304964539007
7815,Dasarahalli,1375.0,2.0,60.0,2,4363.636363636364
7817,other,993.0,2.0,45.5,2,4582.074521651561
7820,other,2400.0,5.0,180.0,4,7500.0
7821,Hebbal,1255.0,2.0,95.0,3,7569.721115537848
7823,Whitefield,2830.0,5.0,190.0,4,6713.780918727915
7824,other,6000.0,1.0,276.0,1,4600.0
7826,other,825.0,2.0,40.0,1,4848.484848484848
7829,Banaswadi,1222.0,2.0,80.0,2,6546.6448445171845
7830,Gottigere,1500.0,3.0,63.0,3,4200.0
7831,Akshaya Nagar,1890.0,4.0,100.0,3,5291.005291005291
7833,Hulimavu,850.0,1.0,39.5,2,4647.058823529412
7834,Whitefield,1295.0,2.0,78.5,2,6061.776061776061
7835,Sarjapur  Road,1320.0,2.0,100.0,2,7575.757575757576
7839,Harlur,1197.0,2.0,82.0,2,6850.459482038429
7842,Whitefield,840.0,1.0,57.6,1,6857.142857142857
7843,Whitefield,640.0,1.0,19.83,1,3098.4374999999995
7844,Raja Rajeshwari Nagar,1693.0,3.0,71.38,3,4216.184288245718
7847,Kodichikkanahalli,450.0,1.0,18.0,1,4000.0
7851,other,5000.0,5.0,600.0,4,12000.0
7853,Whitefield,1991.0,3.0,104.0,3,5223.505775991964
7854,Battarahalli,1779.0,3.0,90.0,3,5059.02192242833
7856,Banaswadi,870.0,2.0,38.0,2,4367.816091954023
7858,Kanakpura Road,525.0,1.0,26.0,1,4952.380952380952
7861,Iblur Village,2000.0,4.0,138.0,3,6900.0
7862,Yelahanka,1614.0,3.0,93.0,3,5762.081784386617
7863,Gottigere,1200.0,2.0,40.0,2,3333.3333333333335
7864,Electronic City Phase II,1150.0,3.0,46.0,3,4000.0
7865,Indira Nagar,3200.0,4.0,440.0,4,13750.0
7866,Sonnenahalli,1610.0,3.0,80.48,3,4998.757763975155
7868,other,1050.0,2.0,50.0,2,4761.9047619047615
7869,other,4800.0,5.0,420.0,4,8750.0
7870,7th Phase JP Nagar,1460.0,2.0,97.0,3,6643.835616438356
7871,other,3400.0,3.0,400.0,3,11764.70588235294
7872,other,600.0,1.0,33.0,1,5500.0
7873,other,1569.0,3.0,70.0,3,4461.440407903123
7874,other,2600.0,3.0,147.0,3,5653.846153846154
7879,Marathahalli,1350.0,2.0,90.0,2,6666.666666666667
7880,BTM 2nd Stage,2780.0,4.0,325.0,3,11690.647482014389
7884,other,800.0,1.0,72.0,1,9000.0
7885,Bannerghatta Road,1215.0,2.0,68.0,2,5596.707818930041
7887,Prithvi Layout,2273.0,4.0,192.0,3,8446.986361636604
7888,Varthur Road,1255.0,2.0,52.76,2,4203.98406374502
7889,other,1020.0,2.0,49.0,2,4803.921568627451
7890,other,1225.0,2.0,82.0,3,6693.877551020408
7893,Kasavanhalli,1225.0,2.0,69.0,3,5632.65306122449
7894,Whitefield,5200.0,5.0,242.0,4,4653.846153846154
7895,Indira Nagar,4000.0,4.0,700.0,4,17500.0
7896,Sarjapur  Road,1984.0,4.0,145.0,3,7308.467741935484
7898,ITPL,1200.0,3.0,56.12,3,4676.666666666667
7899,Bommasandra,1127.0,2.0,45.0,2,3992.9015084294588
7900,Whitefield,1655.0,3.0,97.0,3,5861.027190332326
7901,Ananth Nagar,500.0,1.0,14.0,1,2800.0
7902,Varthur,1200.0,3.0,68.38,3,5698.333333333333
7903,Kaggadasapura,1000.0,2.0,43.0,2,4300.0
7907,Sahakara Nagar,1175.0,2.0,49.0,2,4170.212765957447
7908,other,655.0,1.0,27.0,1,4122.137404580153
7909,Hosa Road,1311.0,2.0,84.86,3,6472.921434019832
7912,other,1196.0,2.0,96.0,2,8026.755852842809
7913,Kanakpura Road,1050.0,2.0,59.0,3,5619.047619047619
7915,other,927.0,2.0,50.0,2,5393.743257820927
7916,Varthur,1520.0,2.0,61.0,3,4013.157894736842
7918,Hebbal,1333.0,2.0,104.0,2,7801.950487621905
7919,other,600.0,1.0,18.0,1,3000.0
7922,Koramangala,1370.0,2.0,125.0,2,9124.087591240876
7923,Koramangala,1100.0,2.0,85.0,2,7727.272727272727
7924,Haralur Road,1650.0,3.0,100.0,3,6060.606060606061
7925,Kasavanhalli,1917.0,3.0,132.0,3,6885.758998435055
7927,Billekahalli,950.0,2.0,58.11,2,6116.8421052631575
7928,other,1175.0,2.0,48.72,2,4146.382978723404
7929,8th Phase JP Nagar,1089.0,2.0,43.55,2,3999.0817263544536
7931,Hoodi,1257.0,2.0,68.5,2,5449.482895783612
7932,Sarjapur,650.0,1.0,19.87,1,3056.923076923077
7933,Whitefield,1850.0,3.0,150.0,3,8108.108108108108
7934,other,2800.0,4.0,200.0,4,7142.857142857143
7935,Vidyaranyapura,945.0,2.0,40.0,2,4232.804232804233
7937,Banashankari Stage V,1630.0,3.0,51.35,3,3150.306748466258
7940,Whitefield,1200.0,3.0,67.77,3,5647.5
7941,other,1000.0,2.0,45.0,2,4500.0
7942,Old Madras Road,4000.0,4.0,225.0,4,5625.0
7943,Nagavara,1315.0,2.0,70.0,2,5323.19391634981
7944,Sahakara Nagar,1370.0,2.0,90.0,3,6569.343065693431
7946,Bellandur,1465.0,3.0,90.0,2,6143.344709897611
7948,Electronic City,1128.0,2.0,64.0,2,5673.758865248227
7950,Hebbal,1645.0,3.0,117.0,3,7112.462006079028
7952,Hebbal,2600.0,3.0,199.0,3,7653.846153846154
7953,Kodigehalli,1820.0,3.0,150.0,3,8241.758241758242
7954,Haralur Road,1580.0,3.0,73.0,3,4620.2531645569625
7955,Akshaya Nagar,2650.0,3.0,125.0,3,4716.981132075472
7956,Bannerghatta Road,1215.0,2.0,68.0,2,5596.707818930041
7957,Uttarahalli,1075.0,2.0,40.0,2,3720.9302325581393
7958,R.T. Nagar,1400.0,2.0,78.0,3,5571.428571428572
7963,other,800.0,2.0,85.0,2,10625.0
7965,Gunjur,1175.0,2.0,43.48,2,3700.425531914894
7967,Bellandur,1767.0,3.0,109.0,3,6168.647425014148
7968,Sarjapur  Road,1800.0,3.0,90.0,4,5000.0
7969,Talaghattapura,1856.0,3.0,135.0,3,7273.706896551724
7970,R.T. Nagar,1200.0,3.0,140.0,3,11666.666666666666
7973,Whitefield,1290.0,2.0,90.0,2,6976.7441860465115
7974,Kasavanhalli,1375.0,2.0,78.0,2,5672.727272727273
7975,other,985.0,2.0,57.0,2,5786.802030456853
7978,Electronic City,605.0,1.0,13.31,1,2200.0
7980,other,3600.0,7.0,160.0,7,4444.444444444444
7981,Marathahalli,1200.0,2.0,53.0,2,4416.666666666667
7982,Hulimavu,1000.0,2.0,45.0,2,4500.0
7985,other,600.0,2.0,80.0,2,13333.333333333334
7987,BTM Layout,1540.0,2.0,78.0,3,5064.935064935065
7988,other,1503.0,2.0,93.0,3,6187.624750499002
7989,Ambedkar Nagar,1850.0,4.0,120.0,3,6486.486486486487
7990,Uttarahalli,1580.0,3.0,60.0,3,3797.46835443038
7991,Mico Layout,1190.0,2.0,39.25,2,3298.3193277310925
7992,other,1200.0,2.0,61.0,2,5083.333333333333
7995,Domlur,2180.0,3.0,285.0,3,13073.394495412844
7997,ITPL,1200.0,3.0,56.12,3,4676.666666666667
8000,Thanisandra,1880.0,3.0,120.0,3,6382.978723404255
8002,Kasavanhalli,4408.0,4.0,344.0,4,7803.992740471869
8004,Sarjapur  Road,7800.0,6.0,385.0,5,4935.897435897436
8007,Karuna Nagar,1962.0,3.0,175.0,3,8919.469928644241
8009,other,1765.0,3.0,77.27,3,4377.903682719547
8010,Attibele,1174.0,2.0,29.35,2,2500.0
8011,Bannerghatta Road,1894.0,3.0,115.0,3,6071.805702217529
8013,Sector 7 HSR Layout,1760.0,3.0,142.0,3,8068.181818181818
8014,other,1768.0,3.0,95.0,3,5373.303167420814
8015,Kothanur,1790.0,3.0,97.0,3,5418.994413407821
8017,Whitefield,1200.0,2.0,45.0,2,3750.0
8019,Mahadevpura,1137.0,2.0,53.4,2,4696.5699208443275
8022,Mysore Road,1568.0,2.0,100.0,3,6377.551020408163
8024,AECS Layout,1308.0,2.0,60.0,2,4587.155963302752
8025,other,3060.0,4.0,350.0,4,11437.908496732027
8026,Bisuvanahalli,1200.0,2.0,41.0,3,3416.6666666666665
8027,other,800.0,1.0,32.0,1,4000.0
8028,Electronic City,530.0,1.0,13.5,1,2547.169811320755
8030,other,3000.0,6.0,145.0,7,4833.333333333333
8033,Thigalarapalya,2072.0,4.0,160.0,3,7722.007722007722
8034,Talaghattapura,2273.0,3.0,159.0,3,6995.160580730312
8036,Thanisandra,760.0,1.0,50.0,1,6578.9473684210525
8038,Thigalarapalya,2072.0,4.0,155.0,3,7480.694980694981
8040,Sarjapur  Road,1550.0,2.0,89.0,3,5741.935483870968
8041,Ramagondanahalli,1251.0,2.0,50.0,2,3996.802557953637
8042,Electronic City,1070.0,2.0,53.0,2,4953.271028037383
8043,Kalena Agrahara,1200.0,2.0,45.0,2,3750.0
8044,CV Raman Nagar,1435.0,2.0,60.0,3,4181.184668989547
8045,Bommasandra,1400.0,2.0,45.0,3,3214.285714285714
8047,Thanisandra,1200.0,2.0,60.0,2,5000.0
8049,Bannerghatta Road,1655.0,2.0,62.89,3,3800.0
8050,Raja Rajeshwari Nagar,3600.0,9.0,240.0,9,6666.666666666667
8051,other,600.0,1.0,35.0,1,5833.333333333333
8052,Electronics City Phase 1,1175.0,2.0,50.0,2,4255.31914893617
8053,Uttarahalli,1155.0,2.0,40.43,2,3500.4329004329006
8055,Budigere,1149.0,2.0,65.0,2,5657.093124456049
8058,other,1010.0,2.0,55.0,2,5445.544554455446
8059,Hegde Nagar,1718.0,3.0,119.0,3,6926.6589057043075
8062,Hormavu,1200.0,2.0,68.0,2,5666.666666666667
8063,Bannerghatta Road,1693.0,3.0,89.0,3,5256.940342587123
8064,Koramangala,1249.0,2.0,165.0,2,13210.56845476381
8067,NGR Layout,1020.0,2.0,46.0,2,4509.803921568628
8068,Amruthahalli,1700.0,3.0,77.0,3,4529.411764705882
8069,Panathur,661.0,1.0,40.0,1,6051.437216338881
8070,Bannerghatta Road,1280.0,2.0,60.16,2,4700.0
8072,Hosur Road,1170.0,2.0,48.0,2,4102.5641025641025
8073,Thanisandra,933.0,2.0,58.0,1,6216.505894962486
8075,Benson Town,3633.0,6.0,550.0,4,15139.003578309937
8077,Banjara Layout,1050.0,2.0,64.8,2,6171.428571428572
8079,Harlur,1303.0,2.0,90.0,2,6907.137375287797
8080,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2,3389.632107023411
8081,Nagarbhavi,2500.0,3.0,180.0,5,7200.0
8084,Akshaya Nagar,1419.0,2.0,87.0,3,6131.0782241014795
8086,7th Phase JP Nagar,1120.0,2.0,65.0,2,5803.571428571428
8089,other,3978.0,4.0,428.0,4,10759.175465057819
8090,Channasandra,1093.0,2.0,34.0,2,3110.704483074108
8091,Electronic City,1025.0,1.0,26.63,2,2598.048780487805
8092,Hebbal,1345.0,2.0,97.0,2,7211.8959107806695
8093,other,1500.0,2.0,45.0,2,3000.0
8096,other,1800.0,3.0,85.0,3,4722.222222222223
8098,other,2008.0,3.0,170.0,3,8466.135458167331
8100,CV Raman Nagar,1020.0,2.0,55.0,2,5392.156862745098
8101,other,2095.0,3.0,142.0,3,6778.042959427207
8102,Gunjur,1362.0,3.0,62.63,3,4598.384728340676
8103,Yelahanka,694.0,1.0,30.84,1,4443.804034582133
8104,Vittasandra,1404.0,2.0,70.0,2,4985.754985754986
8105,Electronic City Phase II,1192.0,2.0,47.0,3,3942.953020134228
8108,Vittasandra,1259.0,2.0,67.48,2,5359.809372517871
8109,Kengeri,1000.0,2.0,34.0,2,3400.0
8110,Rachenahalli,985.0,2.0,49.97,2,5073.096446700508
8111,Indira Nagar,850.0,1.0,60.0,1,7058.823529411765
8112,Uttarahalli,1650.0,2.0,50.0,3,3030.3030303030305
8113,Rajaji Nagar,2400.0,3.0,320.0,5,13333.333333333334
8115,Ambedkar Nagar,1367.0,2.0,86.0,2,6291.148500365764
8117,other,1190.0,2.0,48.6,2,4084.0336134453783
8118,Sarjapur,1175.0,2.0,42.0,2,3574.468085106383
8121,Hoskote,1095.0,2.0,33.6,2,3068.4931506849316
8122,Attibele,782.0,1.0,19.55,1,2500.0
8123,Gubbalala,1435.0,2.0,80.0,3,5574.912891986062
8124,Choodasandra,725.0,2.0,36.0,2,4965.517241379311
8125,other,1600.0,2.0,88.0,3,5500.0
8127,Hosakerehalli,3205.0,4.0,300.0,4,9360.374414976599
8129,Nehru Nagar,1674.0,3.0,90.0,3,5376.344086021505
8131,Haralur Road,1243.0,2.0,46.0,2,3700.7240547063557
8133,Padmanabhanagar,1350.0,3.0,71.55,3,5300.0
8134,Horamavu Agara,1145.0,2.0,41.21,2,3599.126637554585
8135,Whitefield,1216.0,2.0,75.0,2,6167.763157894737
8136,7th Phase JP Nagar,1100.0,3.0,60.0,2,5454.545454545455
8137,Sarjapur  Road,2425.0,5.0,201.0,4,8288.659793814433
8138,Kothanur,2700.0,4.0,175.0,4,6481.481481481482
8139,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2,3389.632107023411
8140,Kanakpura Road,1600.0,3.0,90.0,3,5625.0
8141,Banashankari Stage V,1510.0,3.0,47.57,3,3150.3311258278145
8142,Hosakerehalli,3033.0,4.0,326.0,4,10748.433893834488
8144,Haralur Road,1194.0,2.0,47.0,2,3936.348408710218
8148,other,1350.0,4.0,160.0,4,11851.851851851852
8149,Laggere,620.0,2.0,48.0,1,7741.935483870968
8150,Raja Rajeshwari Nagar,1630.0,3.0,60.65,3,3720.8588957055213
8151,Hennur Road,1020.0,2.0,45.0,2,4411.764705882353
8155,Sarjapur  Road,1691.0,3.0,113.0,3,6682.436428149024
8156,KR Puram,1200.0,4.0,83.0,4,6916.666666666667
8157,Banaswadi,1200.0,2.0,60.0,2,5000.0
8159,Kathriguppe,1300.0,3.0,77.99,3,5999.230769230769
8160,Whitefield,1356.0,2.0,94.84,2,6994.100294985251
8161,Whitefield,1338.0,2.0,103.0,2,7698.056801195815
8162,other,500.0,1.0,20.0,1,4000.0
8163,other,1280.0,2.0,100.0,3,7812.5
8164,Raja Rajeshwari Nagar,1531.0,3.0,51.77,3,3381.4500326583934
8166,Anekal,620.0,1.0,23.5,2,3790.3225806451615
8167,8th Phase JP Nagar,1605.0,2.0,65.0,3,4049.8442367601247
8168,Thanisandra,1917.0,3.0,110.0,3,5738.132498695879
8172,Thubarahalli,2625.0,3.0,175.0,3,6666.666666666667
8173,Sahakara Nagar,1100.0,2.0,55.0,2,5000.0
8174,Hennur Road,2041.0,3.0,128.0,3,6271.435570798628
8175,Sarjapur  Road,2070.0,4.0,160.0,3,7729.468599033817
8177,other,1650.0,3.0,110.0,3,6666.666666666667
8178,Ambedkar Nagar,3565.0,4.0,255.0,4,7152.875175315568
8180,HSR Layout,1142.0,2.0,65.0,2,5691.768826619965
8181,other,1500.0,2.0,75.0,3,5000.0
8182,Electronic City Phase II,1502.0,3.0,50.0,3,3328.894806924101
8185,Kammanahalli,1100.0,2.0,60.0,2,5454.545454545455
8186,other,1044.0,2.0,85.0,2,8141.762452107279
8188,6th Phase JP Nagar,1216.0,2.0,60.0,2,4934.210526315789
8195,Bellandur,3600.0,4.0,245.0,4,6805.555555555556
8197,other,840.0,1.0,99.0,2,11785.714285714286
8202,other,1285.0,2.0,45.0,2,3501.9455252918287
8203,Babusapalaya,1450.0,2.0,55.99,2,3861.3793103448274
8204,Raja Rajeshwari Nagar,1160.0,2.0,70.0,2,6034.482758620689
8206,other,2000.0,2.0,95.0,3,4750.0
8207,Uttarahalli,1125.0,2.0,47.65,2,4235.555555555556
8208,Old Madras Road,3900.0,4.0,175.0,4,4487.179487179487
8209,Raja Rajeshwari Nagar,1133.0,2.0,38.37,2,3386.5842894969105
8210,Arekere,1240.0,2.0,60.0,2,4838.709677419355
8211,Devanahalli,1466.0,3.0,77.59,3,5292.633015006822
8212,other,3870.0,4.0,411.0,4,10620.15503875969
8213,Ramagondanahalli,1610.0,2.0,115.0,3,7142.857142857143
8215,Kaggadasapura,1225.0,2.0,48.0,2,3918.3673469387754
8216,Akshaya Nagar,1300.0,2.0,54.0,2,4153.846153846154
8217,Thanisandra,1996.0,4.0,123.0,3,6162.324649298597
8219,Rajaji Nagar,1800.0,3.0,240.0,3,13333.333333333334
8220,other,1835.0,3.0,175.0,3,9536.784741144415
8221,Sarjapur  Road,1435.0,3.0,90.0,3,6271.777003484321
8223,Rayasandra,1601.0,3.0,70.0,3,4372.2673329169265
8224,Kadubeesanahalli,1257.0,2.0,93.0,2,7398.568019093079
8225,Iblur Village,3596.0,5.0,260.0,4,7230.255839822024
8226,Kasavanhalli,1309.0,2.0,95.0,2,7257.448433919022
8227,Yeshwanthpur,1362.0,2.0,100.0,2,7342.143906020558
8228,Whitefield,1115.0,2.0,55.0,2,4932.735426008969
8229,Whitefield,1870.0,3.0,90.0,3,4812.834224598931
8230,other,1322.0,2.0,61.99,2,4689.10741301059
8231,other,1450.0,2.0,65.0,3,4482.758620689655
8233,7th Phase JP Nagar,1790.0,3.0,120.0,3,6703.91061452514
8234,Whitefield,3450.0,4.0,208.0,3,6028.985507246377
8235,Rachenahalli,1050.0,2.0,52.5,2,5000.0
8238,Devanahalli,775.0,1.0,39.0,1,5032.258064516129
8239,Hoodi,1000.0,2.0,48.0,2,4800.0
8240,Thanisandra,1183.0,2.0,77.25,2,6530.0084530853765
8242,other,425.0,1.0,15.0,1,3529.4117647058824
8246,Ramagondanahalli,1151.0,2.0,43.6,2,3788.010425716768
8248,other,1450.0,3.0,68.0,3,4689.6551724137935
8249,Poorna Pragna Layout,1270.0,2.0,50.79,3,3999.212598425197
8250,Hegde Nagar,1847.0,3.0,123.0,3,6659.447753113156
8251,Devanahalli,1020.0,2.0,49.87,1,4889.21568627451
8252,Somasundara Palya,1650.0,3.0,95.0,3,5757.575757575758
8253,other,2380.0,4.0,242.0,4,10168.067226890757
8254,Electronic City,2400.0,2.0,78.0,3,3250.0
8255,Begur Road,1160.0,2.0,44.0,2,3793.103448275862
8256,Haralur Road,2805.0,4.0,154.0,4,5490.196078431372
8258,Brookefield,1089.0,2.0,49.0,2,4499.540863177227
8259,Yelahanka,1115.0,2.0,60.0,2,5381.165919282511
8261,Sarjapur  Road,1194.0,2.0,51.0,2,4271.356783919598
8262,Kannamangala,1536.0,3.0,104.0,3,6770.833333333333
8263,Hennur,1255.0,2.0,55.5,2,4422.310756972111
8264,Electronic City,1571.0,3.0,83.0,3,5283.259070655633
8265,other,900.0,1.0,70.0,2,7777.777777777777
8266,other,1517.0,2.0,125.0,2,8239.947264337508
8267,Budigere,664.0,1.0,35.4,1,5331.325301204819
8268,Devarachikkanahalli,1230.0,2.0,58.0,2,4715.447154471544
